onion	1	2015-10-31 14:27:16.311440
tomato	5	2015-10-31 14:27:16.311440
tomato	2	2015-10-31 14:27:16.311440
tomato	1	2015-10-31 14:27:16.311440
onion	0	2015-10-31 14:27:16.311440
onion	4	2015-10-31 14:27:16.311440
onion	4	2015-10-31 14:27:16.311440
pineapple	3	2015-10-31 14:27:16.311440
onion	2	2015-10-31 14:27:16.311440
tomato	4	2015-10-31 14:27:16.311440
onion	3	2015-10-31 14:27:16.311440
pineapple	3	2015-10-31 14:27:16.311440
pineapple	2	2015-10-31 14:27:16.311440
onion	0	2015-10-31 14:27:16.311440
onion	5	2015-10-31 14:27:16.311440
pineapple	2	2015-10-31 14:27:16.311440
tomato	0	2015-10-31 14:27:16.311440
onion	0	2015-10-31 14:27:16.311440
onion	0	2015-10-31 14:27:16.311440
pineapple	1	2015-10-31 14:27:16.311440
pineapple	2	2015-10-31 14:27:16.311440
onion	1	2015-10-31 14:27:16.311440
pineapple	0	2015-10-31 14:27:16.311440
tomato	5	2015-10-31 14:27:16.311440
onion	5	2015-10-31 14:27:16.311440
onion	5	2015-10-31 14:27:16.311440
onion	1	2015-10-31 14:27:16.311440
tomato	5	2015-10-31 14:27:16.311440
pineapple	0	2015-10-31 14:27:16.311440
tomato	4	2015-10-31 14:27:16.311440
pineapple	0	2015-10-31 14:27:16.311440
tomato	3	2015-10-31 14:27:16.312441
pineapple	0	2015-10-31 14:27:16.312441
tomato	2	2015-10-31 14:27:16.312441
onion	2	2015-10-31 14:27:16.312441
pineapple	4	2015-10-31 14:27:16.312441
onion	4	2015-10-31 14:27:16.312441
tomato	3	2015-10-31 14:27:16.312441
tomato	3	2015-10-31 14:27:16.312441
onion	4	2015-10-31 14:27:16.312441
onion	4	2015-10-31 14:27:16.312441
tomato	2	2015-10-31 14:27:16.312441
onion	2	2015-10-31 14:27:16.312441
tomato	5	2015-10-31 14:27:16.312441
pineapple	5	2015-10-31 14:27:16.312441
tomato	2	2015-10-31 14:27:16.312441
pineapple	1	2015-10-31 14:27:16.312441
tomato	3	2015-10-31 14:27:16.312441
tomato	0	2015-10-31 14:27:16.312441
onion	1	2015-10-31 14:27:16.312441
onion	2	2015-10-31 14:27:16.312441
tomato	4	2015-10-31 14:27:16.312441
onion	0	2015-10-31 14:27:16.312441
tomato	3	2015-10-31 14:27:16.312441
tomato	0	2015-10-31 14:27:16.312441
onion	5	2015-10-31 14:27:16.312441
tomato	4	2015-10-31 14:27:16.312441
tomato	3	2015-10-31 14:27:16.312441
pineapple	2	2015-10-31 14:27:16.312441
pineapple	5	2015-10-31 14:27:16.312441
onion	1	2015-10-31 14:27:16.312441
tomato	2	2015-10-31 14:27:16.312441
pineapple	4	2015-10-31 14:27:16.312441
tomato	0	2015-10-31 14:27:16.312441
pineapple	5	2015-10-31 14:27:16.312441
onion	4	2015-10-31 14:27:16.312441
pineapple	4	2015-10-31 14:27:16.312441
tomato	1	2015-10-31 14:27:16.312441
pineapple	0	2015-10-31 14:27:16.312441
pineapple	5	2015-10-31 14:27:16.312441
tomato	5	2015-10-31 14:27:16.312441
tomato	3	2015-10-31 14:27:16.312441
tomato	5	2015-10-31 14:27:16.312441
onion	3	2015-10-31 14:27:16.312441
pineapple	0	2015-10-31 14:27:16.312441
tomato	1	2015-10-31 14:27:16.312441
tomato	2	2015-10-31 14:27:16.312441
pineapple	0	2015-10-31 14:27:16.312441
pineapple	1	2015-10-31 14:27:16.312441
tomato	1	2015-10-31 14:27:16.312441
pineapple	2	2015-10-31 14:27:16.312441
tomato	5	2015-10-31 14:27:16.312441
tomato	3	2015-10-31 14:27:16.312441
pineapple	0	2015-10-31 14:27:16.312441
tomato	0	2015-10-31 14:27:16.312441
onion	0	2015-10-31 14:27:16.312441
onion	1	2015-10-31 14:27:16.312441
onion	3	2015-10-31 14:27:16.312441
tomato	4	2015-10-31 14:27:16.312441
onion	1	2015-10-31 14:27:16.312441
pineapple	0	2015-10-31 14:27:16.312441
onion	0	2015-10-31 14:27:16.312441
onion	0	2015-10-31 14:27:16.313441
onion	0	2015-10-31 14:27:16.313441
pineapple	3	2015-10-31 14:27:16.313441
onion	3	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
pineapple	3	2015-10-31 14:27:16.313441
pineapple	5	2015-10-31 14:27:16.313441
pineapple	3	2015-10-31 14:27:16.313441
onion	0	2015-10-31 14:27:16.313441
tomato	4	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
tomato	2	2015-10-31 14:27:16.313441
pineapple	1	2015-10-31 14:27:16.313441
tomato	4	2015-10-31 14:27:16.313441
tomato	2	2015-10-31 14:27:16.313441
pineapple	2	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
onion	3	2015-10-31 14:27:16.313441
pineapple	3	2015-10-31 14:27:16.313441
tomato	0	2015-10-31 14:27:16.313441
tomato	5	2015-10-31 14:27:16.313441
pineapple	4	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
pineapple	2	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
pineapple	4	2015-10-31 14:27:16.313441
pineapple	3	2015-10-31 14:27:16.313441
tomato	0	2015-10-31 14:27:16.313441
pineapple	0	2015-10-31 14:27:16.313441
onion	5	2015-10-31 14:27:16.313441
tomato	3	2015-10-31 14:27:16.313441
tomato	0	2015-10-31 14:27:16.313441
onion	2	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
tomato	3	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
onion	2	2015-10-31 14:27:16.313441
pineapple	4	2015-10-31 14:27:16.313441
tomato	1	2015-10-31 14:27:16.313441
pineapple	4	2015-10-31 14:27:16.313441
tomato	4	2015-10-31 14:27:16.313441
tomato	1	2015-10-31 14:27:16.313441
tomato	1	2015-10-31 14:27:16.313441
onion	0	2015-10-31 14:27:16.313441
onion	3	2015-10-31 14:27:16.313441
onion	5	2015-10-31 14:27:16.313441
pineapple	4	2015-10-31 14:27:16.313441
onion	0	2015-10-31 14:27:16.313441
onion	5	2015-10-31 14:27:16.313441
tomato	3	2015-10-31 14:27:16.313441
tomato	3	2015-10-31 14:27:16.313441
tomato	5	2015-10-31 14:27:16.313441
onion	1	2015-10-31 14:27:16.313441
pineapple	2	2015-10-31 14:27:16.313441
tomato	4	2015-10-31 14:27:16.313441
tomato	0	2015-10-31 14:27:16.313441
pineapple	2	2015-10-31 14:27:16.313441
onion	4	2015-10-31 14:27:16.313441
pineapple	3	2015-10-31 14:27:16.313441
tomato	2	2015-10-31 14:27:16.313441
pineapple	2	2015-10-31 14:27:16.313441
tomato	3	2015-10-31 14:27:16.313441
tomato	0	2015-10-31 14:27:16.313441
tomato	2	2015-10-31 14:27:16.313441
onion	1	2015-10-31 14:27:16.313441
tomato	1	2015-10-31 14:27:16.313441
tomato	2	2015-10-31 14:27:16.314442
tomato	4	2015-10-31 14:27:16.314442
onion	3	2015-10-31 14:27:16.314442
pineapple	0	2015-10-31 14:27:16.314442
onion	0	2015-10-31 14:27:16.314442
tomato	2	2015-10-31 14:27:16.314442
tomato	3	2015-10-31 14:27:16.314442
tomato	3	2015-10-31 14:27:16.314442
pineapple	3	2015-10-31 14:27:16.314442
tomato	1	2015-10-31 14:27:16.314442
onion	2	2015-10-31 14:27:16.314442
pineapple	2	2015-10-31 14:27:16.314442
onion	4	2015-10-31 14:27:16.314442
tomato	5	2015-10-31 14:27:16.314442
onion	1	2015-10-31 14:27:16.314442
pineapple	4	2015-10-31 14:27:16.314442
tomato	1	2015-10-31 14:27:16.314442
pineapple	0	2015-10-31 14:27:16.314442
pineapple	4	2015-10-31 14:27:16.314442
pineapple	5	2015-10-31 14:27:16.314442
tomato	3	2015-10-31 14:27:16.314442
onion	2	2015-10-31 14:27:16.314442
tomato	1	2015-10-31 14:27:16.314442
tomato	1	2015-10-31 14:27:16.314442
onion	0	2015-10-31 14:27:16.314442
pineapple	1	2015-10-31 14:27:16.314442
pineapple	4	2015-10-31 14:27:16.314442
tomato	3	2015-10-31 14:27:16.314442
tomato	4	2015-10-31 14:27:16.314442
onion	2	2015-10-31 14:27:16.314442
pineapple	4	2015-10-31 14:27:16.314442
tomato	2	2015-10-31 14:27:16.314442
pineapple	3	2015-10-31 14:27:16.314442
onion	0	2015-10-31 14:27:16.314442
onion	4	2015-10-31 14:27:16.314442
pineapple	4	2015-10-31 14:27:16.314442
onion	0	2015-10-31 14:27:16.314442
pineapple	5	2015-10-31 14:27:16.314442
pineapple	3	2015-10-31 14:27:16.314442
tomato	4	2015-10-31 14:27:16.314442
pineapple	1	2015-10-31 14:27:16.314442
onion	5	2015-10-31 14:27:16.314442
onion	4	2015-10-31 14:27:16.314442
onion	3	2015-10-31 14:27:16.314442
pineapple	0	2015-10-31 14:27:16.314442
onion	1	2015-10-31 14:27:16.314442
tomato	5	2015-10-31 14:27:16.314442
tomato	5	2015-10-31 14:27:16.314442
onion	2	2015-10-31 14:27:16.314442
tomato	2	2015-10-31 14:27:16.314442
tomato	3	2015-10-31 14:27:16.314442
pineapple	1	2015-10-31 14:27:16.314442
pineapple	4	2015-10-31 14:27:16.314442
tomato	4	2015-10-31 14:27:16.314442
tomato	5	2015-10-31 14:27:16.314442
onion	5	2015-10-31 14:27:16.314442
pineapple	2	2015-10-31 14:27:16.314442
tomato	2	2015-10-31 14:27:16.314442
pineapple	4	2015-10-31 14:27:16.314442
tomato	3	2015-10-31 14:27:16.315443
tomato	2	2015-10-31 14:27:16.315443
onion	0	2015-10-31 14:27:16.315443
onion	3	2015-10-31 14:27:16.315443
onion	3	2015-10-31 14:27:16.315443
tomato	2	2015-10-31 14:27:16.315443
onion	5	2015-10-31 14:27:16.315443
tomato	3	2015-10-31 14:27:16.315443
pineapple	5	2015-10-31 14:27:16.315443
tomato	0	2015-10-31 14:27:16.315443
pineapple	1	2015-10-31 14:27:16.315443
onion	4	2015-10-31 14:27:16.315443
onion	1	2015-10-31 14:27:16.315443
onion	5	2015-10-31 14:27:16.315443
onion	0	2015-10-31 14:27:16.315443
pineapple	4	2015-10-31 14:27:16.315443
tomato	5	2015-10-31 14:27:16.315443
pineapple	5	2015-10-31 14:27:16.315443
pineapple	0	2015-10-31 14:27:16.315443
tomato	4	2015-10-31 14:27:16.315443
tomato	0	2015-10-31 14:27:16.315443
tomato	5	2015-10-31 14:27:16.315443
tomato	5	2015-10-31 14:27:16.315443
tomato	3	2015-10-31 14:27:16.315443
pineapple	5	2015-10-31 14:27:16.315443
tomato	3	2015-10-31 14:27:16.315443
tomato	1	2015-10-31 14:27:16.315443
onion	5	2015-10-31 14:27:16.315443
pineapple	4	2015-10-31 14:27:16.315443
pineapple	3	2015-10-31 14:27:16.315443
onion	4	2015-10-31 14:27:16.315443
tomato	0	2015-10-31 14:27:16.315443
onion	3	2015-10-31 14:27:16.315443
onion	0	2015-10-31 14:27:16.315443
pineapple	0	2015-10-31 14:27:16.315443
tomato	3	2015-10-31 14:27:16.315443
pineapple	5	2015-10-31 14:27:16.315443
onion	1	2015-10-31 14:27:16.315443
onion	2	2015-10-31 14:27:16.315443
onion	3	2015-10-31 14:27:16.315443
pineapple	2	2015-10-31 14:27:16.315443
tomato	5	2015-10-31 14:27:16.315443
tomato	4	2015-10-31 14:27:16.315443
tomato	5	2015-10-31 14:27:16.315443
onion	4	2015-10-31 14:27:16.315443
pineapple	0	2015-10-31 14:27:16.315443
tomato	4	2015-10-31 14:27:16.315443
onion	5	2015-10-31 14:27:16.315443
onion	0	2015-10-31 14:27:16.315443
onion	1	2015-10-31 14:27:16.315443
onion	5	2015-10-31 14:27:16.315443
pineapple	1	2015-10-31 14:27:16.315443
onion	2	2015-10-31 14:27:16.316443
onion	4	2015-10-31 14:27:16.316443
pineapple	3	2015-10-31 14:27:16.316443
tomato	2	2015-10-31 14:27:16.316443
pineapple	4	2015-10-31 14:27:16.316443
tomato	0	2015-10-31 14:27:16.316443
pineapple	0	2015-10-31 14:27:16.316443
onion	4	2015-10-31 14:27:16.316443
onion	1	2015-10-31 14:27:16.316443
tomato	0	2015-10-31 14:27:16.316443
onion	1	2015-10-31 14:27:16.316443
pineapple	0	2015-10-31 14:27:16.316443
tomato	3	2015-10-31 14:27:16.316443
tomato	2	2015-10-31 14:27:16.316443
onion	5	2015-10-31 14:27:16.316443
pineapple	0	2015-10-31 14:27:16.316443
pineapple	2	2015-10-31 14:27:16.316443
pineapple	1	2015-10-31 14:27:16.316443
pineapple	4	2015-10-31 14:27:16.316443
onion	0	2015-10-31 14:27:16.316443
onion	1	2015-10-31 14:27:16.316443
tomato	2	2015-10-31 14:27:16.316443
tomato	5	2015-10-31 14:27:16.316443
tomato	5	2015-10-31 14:27:16.316443
pineapple	2	2015-10-31 14:27:16.316443
tomato	3	2015-10-31 14:27:16.316443
onion	5	2015-10-31 14:27:16.316443
onion	0	2015-10-31 14:27:16.316443
pineapple	5	2015-10-31 14:27:16.316443
onion	0	2015-10-31 14:27:16.316443
tomato	3	2015-10-31 14:27:16.316443
pineapple	1	2015-10-31 14:27:16.316443
tomato	3	2015-10-31 14:27:16.316443
tomato	5	2015-10-31 14:27:16.316443
tomato	2	2015-10-31 14:27:16.316443
onion	1	2015-10-31 14:27:16.316443
tomato	2	2015-10-31 14:27:16.316443
tomato	5	2015-10-31 14:27:16.316443
pineapple	3	2015-10-31 14:27:16.316443
pineapple	0	2015-10-31 14:27:16.316443
onion	1	2015-10-31 14:27:16.316443
tomato	4	2015-10-31 14:27:16.316443
pineapple	0	2015-10-31 14:27:16.316443
tomato	2	2015-10-31 14:27:16.316443
tomato	1	2015-10-31 14:27:16.316443
tomato	5	2015-10-31 14:27:16.316443
pineapple	0	2015-10-31 14:27:16.316443
pineapple	2	2015-10-31 14:27:16.316443
onion	0	2015-10-31 14:27:16.316443
pineapple	5	2015-10-31 14:27:16.316443
onion	3	2015-10-31 14:27:16.316443
tomato	1	2015-10-31 14:27:16.316443
pineapple	1	2015-10-31 14:27:16.316443
pineapple	4	2015-10-31 14:27:16.316443
onion	3	2015-10-31 14:27:16.316443
onion	5	2015-10-31 14:27:16.316443
tomato	4	2015-10-31 14:27:16.316443
onion	5	2015-10-31 14:27:16.316443
onion	3	2015-10-31 14:27:16.317448
tomato	0	2015-10-31 14:27:16.317448
onion	0	2015-10-31 14:27:16.317448
pineapple	4	2015-10-31 14:27:16.317448
tomato	4	2015-10-31 14:27:16.317448
pineapple	2	2015-10-31 14:27:16.317448
onion	2	2015-10-31 14:27:16.317448
tomato	4	2015-10-31 14:27:16.317448
pineapple	3	2015-10-31 14:27:16.317448
tomato	4	2015-10-31 14:27:16.317448
pineapple	0	2015-10-31 14:27:16.317448
pineapple	2	2015-10-31 14:27:16.317448
pineapple	4	2015-10-31 14:27:16.317448
onion	0	2015-10-31 14:27:16.317448
onion	4	2015-10-31 14:27:16.317448
tomato	3	2015-10-31 14:27:16.317448
pineapple	5	2015-10-31 14:27:16.317448
pineapple	2	2015-10-31 14:27:16.317448
onion	1	2015-10-31 14:27:16.317448
onion	3	2015-10-31 14:27:16.317448
onion	5	2015-10-31 14:27:16.317448
tomato	3	2015-10-31 14:27:16.317448
onion	1	2015-10-31 14:27:16.317448
tomato	2	2015-10-31 14:27:16.317448
tomato	2	2015-10-31 14:27:16.317448
onion	2	2015-10-31 14:27:16.317448
tomato	4	2015-10-31 14:27:16.317448
onion	0	2015-10-31 14:27:16.317448
onion	0	2015-10-31 14:27:16.317448
tomato	4	2015-10-31 14:27:16.317448
tomato	1	2015-10-31 14:27:16.317448
onion	4	2015-10-31 14:27:16.317448
onion	2	2015-10-31 14:27:16.317448
tomato	1	2015-10-31 14:27:16.317448
pineapple	0	2015-10-31 14:27:16.317448
onion	0	2015-10-31 14:27:16.317448
